27-11-2020 13:13:44.892 INFO  c.e.v.VitalsignProjectServicesApplication.logStarting - Starting VitalsignProjectServicesApplication on DESKTOP-2U9UF8V with PID 13004 (E:\1.ELCOM\Vitalsign\1.televital-platform\VitalsignDataDevice\target\classes started by Admin in E:\1.ELCOM\Vitalsign\1.televital-platform\VitalsignDataDevice)
{"gateId":"ELCGW-001-00000000649af267","status":"active","sensorLst":[{"id":"bcbf91bd-c648-46fd-8bac-a0ee0b71d33n","gateId":"ELCGW-001-00000000649af267","patientId":"2c150805-9216-4aa0-bf53-3d58ebb67c77","name":"Sensor 06","model":"ASFA","sensorType":"SPO2","mac":"bcbf91bd-c648-46fd-8bac-a0ee0b71d33n","batteryValue":25,"status":1,"measureState":0,"isDeleted":0,"lastUpdatedAt":"2020-11-16 11:04:44"},{"id":"bcbf91bd-c648-46fd-8bac-a0ee0b71d33p","gateId":"ELCGW-001-00000000649af267","patientId":"2c150805-9216-4aa0-bf53-3d58ebb67c77","name":"Sensor 07","model":"MNPQ","sensorType":"TEMP","mac":"bcbf91bd-c648-46fd-8bac-a0ee0b71d33p","batteryValue":25,"status":1,"measureState":0,"isDeleted":0,"lastUpdatedAt":"2020-11-16 11:04:44"},{"id":"bcbf91bd-c648-46fd-8bac-a0ee0bdtnm1","gateId":"ELCGW-001-00000000649af267","patientId":"2c150805-9216-4aa0-bf53-3d58ebb67c77","name":"Sensor NIBP TNM","sensorType":"NIBP","mac":"bcbf91bd-c648-46fd-8bac-a0ee0bdtnm1","batteryValue":50,"status":1,"measureState":0,"isDeleted":0,"lastUpdatedAt":"2020-11-18 17:10:17"},{"id":"ccbf91bd-c648-46fd-8bac-a0ee0bdtnm0","gateId":"ELCGW-001-00000000649af267","patientId":"3c150805-9216-4aa0-bf53-3d58ebb67c78","name":"Sensor NIBP TNM-2","sensorType":"NIBP","mac":"ccbf91bd-c648-46fd-8bac-a0ee0bdtnm2","batteryValue":50,"status":1,"measureState":0,"isDeleted":0,"lastUpdatedAt":"2020-11-23 16:32:40"}]}
27-11-2020 13:19:47.245 INFO  c.e.v.mqtt.MqttSubscriberInitApp.connectionLost - Connection lost because: Connection lost (32109) - java.io.EOFException
27-11-2020 13:19:47.245 INFO  c.e.v.mqtt.MqttSubscriberInitApp.connectionLost - Connection lost because: Connection lost (32109) - java.io.EOFException
27-11-2020 13:19:47.250 INFO  c.e.v.mqtt.MqttSubscriberInitApp.connectionLost - Connection lost because: Connection lost (32109) - java.io.EOFException
27-11-2020 13:19:47.250 INFO  c.e.v.mqtt.MqttSubscriberInitApp.connectionLost - Connection lost because: Connection lost (32109) - java.io.EOFException
27-11-2020 13:19:47.250 INFO  c.e.v.mqtt.MqttSubscriberInitApp.connectionLost - Connection lost because: Connection lost (32109) - java.io.EOFException
27-11-2020 13:19:47.249 INFO  c.e.v.mqtt.MqttSubscriberInitApp.connectionLost - Connection lost because: Connection lost (32109) - java.io.EOFException
27-11-2020 13:19:47.250 INFO  c.e.v.mqtt.MqttSubscriberInitApp.connectionLost - Connection lost because: Connection lost (32109) - java.io.EOFException
27-11-2020 13:19:47.251 INFO  c.e.v.mqtt.MqttSubscriberInitApp.connectionLost - Connection lost because: Connection lost (32109) - java.io.EOFException
27-11-2020 13:19:47.251 INFO  c.e.v.mqtt.MqttSubscriberInitApp.connectionLost - Connection lost because: Connection lost (32109) - java.io.EOFException
27-11-2020 13:19:47.251 INFO  c.e.v.mqtt.MqttSubscriberInitApp.connectionLost - Connection lost because: Connection lost (32109) - java.io.EOFException
